,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
3179,61.29321818175619,4,241577.37395087836,14,4.0,2,3,0,4,1,-3.155800890155305,-0.6533727034986091,50.36467138760735,39,1
3180,27.429539957587256,6,141019.7835521249,9,13.0,2,4,0,4,1,18.795786393253557,-0.025776635274601754,5.342134660819887,39,0
3181,43.41642291128582,4,196601.04167052376,15,9.0,2,3,0,4,1,-2.1914848257870934,-0.24271419464776148,47.65949566069787,21,0
3182,58.41019012716833,4,218554.01955425137,1,7.0,6,8,1,4,1,6.110996837244647,0.8532945629983677,52.42010627936045,26,1
3183,43.344003873735446,5,218419.0979567268,9,13.0,2,4,0,4,1,23.07529265729696,-0.029860893111144128,49.03188876069405,39,0
3184,18.969482435403354,4,174457.96267170386,15,10.0,4,8,3,4,0,-14.451380398555584,-0.17202288741848748,30.422040557921495,39,1
3185,23.30963730140808,4,90522.72511103257,15,10.0,4,11,3,4,0,-3.9844321941871415,-0.4023883845418055,40.08455501774554,39,1
3186,45.41461441535516,4,120515.88080147844,15,10.0,4,4,1,4,1,42.39255809332158,-0.059051682931556784,30.05246567866361,39,1
3187,55.41654815415789,5,188643.1186240836,11,9.0,0,4,1,4,1,-3.0291365109563695,-1.1397109122920266,51.698274672115524,39,1
3188,31.613944924508672,4,110547.08933205405,15,10.0,4,4,4,4,0,17.511731013690355,-0.9700073365920755,40.0515173332354,39,1
3189,27.062873537698046,7,193434.49695383944,15,10.0,4,12,3,4,0,0.1981252477304738,0.39845948176142965,30.0961783471986,39,1
3190,34.87622934310785,4,124014.40407521652,15,10.0,4,1,1,4,1,1.1373788494181105,1.3529946920788678,39.96725731568902,39,0
3191,59.07115976420843,0,103620.44607123925,0,6.0,2,0,0,4,1,17.552792885704946,-0.5100138013721708,40.04780598225749,39,1
3192,40.77951762289195,1,194766.60840576515,11,9.0,0,1,1,1,0,20.09655256799595,0.028015865638335115,40.01706796623135,39,1
3193,25.09536476613618,4,105701.97656078333,15,10.0,4,12,3,4,0,21.403523487513446,-1.535976368244057,30.206072985900814,39,1
3194,39.59799541819625,4,200168.98917614334,8,11.0,0,14,1,4,1,-8.109613468998575,1.2843540164753633,39.974968227510416,39,1
3195,30.622877978479206,1,372955.2545439049,11,9.0,0,7,1,4,0,4.496587074037628,0.5336827541314125,50.746953901386064,39,1
3196,37.71421930574582,5,176079.09501038567,11,9.0,2,4,0,4,1,2.4448433342075075,-0.10266798438512581,72.77455899025472,39,0
3197,31.00715441254692,5,204029.71518583616,9,13.0,2,11,5,4,0,1.0895515589250804,-1.1921775550718368,51.617531304877616,39,1
3198,63.202148776077884,5,154404.88472409637,9,13.0,4,12,4,4,0,26.562840916208202,-0.5860038919666944,44.63706795096502,39,1
3199,24.866099768622618,4,425736.8445653318,15,10.0,4,8,1,4,0,-10.121243077626408,0.20668224374216296,40.042134804193694,39,1
3200,37.38676711067196,4,211795.1587587085,11,9.0,2,3,0,4,1,-16.059613533563518,-0.3208364944460454,40.022527523181445,39,1
3201,39.951204494547454,4,186684.21512440682,14,15.0,2,7,0,4,1,-3.1722687156776037,1890.349830237034,60.074822841825174,39,0
3202,27.87167463306785,4,114012.49422039324,8,2.0,2,4,0,4,1,6.009571329031348,-0.233434670394407,60.25268587547194,39,1
3203,42.88341093174323,4,205884.5582932641,15,10.0,2,5,0,4,1,-16.38334991181494,-0.6961778498607075,51.009740622385095,39,1
3204,25.49012807929356,4,116319.7581908742,15,10.0,2,12,0,4,1,-4.715818606558364,-0.19990686965598375,49.322392312631024,39,1
3205,22.00327206099795,7,79148.46637444523,15,10.0,4,12,3,4,0,7.814106440259937,-0.8587269765668204,22.608394310297534,39,1
3206,55.556024400434175,4,137149.85826546475,11,9.0,0,12,1,4,0,10.198607469980354,-0.456441724740976,13.898943175852857,39,1
3207,20.13775584638827,4,456449.92534420337,1,12.0,0,4,1,4,0,31.519926954151572,-0.8710916825159991,49.412758270718626,39,1
3208,47.31760824270688,1,189775.8865462184,11,9.0,2,4,1,4,1,-0.9004326628074356,-0.7795049386810193,49.16813846374486,39,1
3209,34.09737695897542,1,198862.53471353112,11,9.0,2,6,0,4,1,18.75228951965571,-0.3080182632989251,40.00575168288338,39,1
3210,28.686354600238698,4,150271.9743142844,15,10.0,2,4,0,4,1,18.735449282126563,-0.024937546021213994,51.704363321899606,39,0
3211,43.50834517165713,4,118650.6739408012,11,9.0,4,12,3,4,0,-11.942771741298648,-0.012753035351574526,70.2553966458107,39,1
3212,25.329839256994166,4,373900.693055448,15,10.0,0,12,4,4,0,13.683338766275675,-0.342766694712951,37.47538263676317,39,1
3213,19.35490038680654,6,248738.33268053792,9,13.0,4,4,3,4,1,-4.764188135829888,-0.85696761206582,50.07897665567389,39,1
3214,22.835279199658036,4,27775.21427142495,0,11.0,3,5,1,4,0,24.13548704163113,0.4744810414513207,23.36049670681235,39,1
3215,27.676511730603252,7,124211.18036758591,15,10.0,4,13,3,2,0,-5.235038397317383,-0.25319160923947803,40.031273709219526,39,1
3216,22.308765104033643,4,89878.16737210832,15,10.0,4,12,1,4,0,-14.537963537641158,0.20611783626113286,37.074435132533864,0,1
3217,56.504672942325776,4,200038.09860022803,11,9.0,2,3,0,4,1,-8.083973273677922,-1.1589655559610414,59.65568578684212,39,1
3218,23.065680739507137,4,155253.7823000589,15,13.0,0,1,4,4,0,3.986708617783776,-0.43247326689530285,45.03173116054175,39,1
3219,58.27797754781203,6,148832.6602024544,11,9.0,2,11,0,4,1,13.044072866960832,-0.3917987634019012,50.04024070831001,39,1
3220,32.77470682930717,6,249238.91718468588,9,13.0,0,4,4,4,1,-0.7395756094154237,-0.8608061582089752,44.52192286392898,39,1
3221,44.16042335724659,4,187716.03285050727,11,9.0,4,4,1,4,1,5.9840653505735615,0.4291227119780226,44.25801575450792,39,1
3222,40.60563229839927,4,155986.92876693868,9,13.0,2,4,0,4,1,-6.722983515115465,0.16171939963299764,60.12580073000821,39,1
3223,44.62883802303948,4,120916.95030603434,15,10.0,2,10,0,4,1,7.145000365769403,-0.5728052122720514,51.08548533805447,39,0
3224,43.96833270992386,4,314747.22509269003,9,13.0,2,10,4,4,1,26.070365824755967,-1.016644934629991,40.05899779220841,39,1
3225,38.19104370059401,6,208460.4092464643,12,14.0,2,10,1,4,1,9.816502140923042,0.3689855555191687,39.99533255325257,39,0
3226,31.143878986334407,3,219200.87685832116,15,10.0,4,1,3,4,0,0.4661142640605914,-1.263720450196335,39.98707740007634,39,1
3227,38.869087374113825,0,231254.20911487116,5,4.0,2,0,5,4,0,1.3957360319732943,-0.4426349368170302,39.96894258888487,39,1
3228,46.81346151450795,4,208510.74794263524,11,9.0,2,14,0,4,1,-30.740686883211424,0.3207711991698414,49.48154158432109,39,1
3229,60.03625160070753,5,159826.16849765624,6,5.0,2,0,0,4,1,17.476974681723377,0.04378375667968595,39.96644954478666,39,1
3230,48.47830073771314,2,384812.3740152275,12,14.0,2,10,0,4,1,-8.692183619031185,0.6580268612052921,50.65818072914592,3,0
3231,35.84479927410107,4,69845.50512989299,15,10.0,2,4,0,4,1,6.766443030304421,-0.05856715141906211,53.33157769884749,39,1
3232,29.059491278048387,1,93125.67984953796,15,10.0,4,11,3,4,1,-20.946115294675728,-1.056552531997467,51.48500382270079,39,1
3233,35.47137752563289,6,194882.63125017582,11,9.0,2,5,0,4,1,-4.249405459067019,-0.14664985420311408,40.04760415090435,39,1
3234,29.932531731574763,4,31032.793941704855,11,9.0,0,4,1,4,0,1.3935093848283466,-0.2293064804191849,51.0490473945212,39,1
3235,49.997342777645194,4,202887.44673254865,11,9.0,2,12,0,4,1,-9.55292431812376,-0.31001872948443254,59.80719069093338,39,0
3236,34.386281733680484,4,291886.8213847766,8,11.0,0,13,1,4,0,20.45909088215202,-0.15217495874563475,40.04678133125892,39,1
3237,51.65626364390475,2,96137.31773452426,12,14.0,2,10,1,1,1,7622.912019451511,-0.1829415101187823,40.04583494449443,0,0
3238,42.72187815621074,5,190358.98417440595,11,9.0,2,4,0,4,1,2.2180400453987117,-0.44316469981433687,49.51718683882599,39,0
3239,49.44736272780224,5,160832.95686883942,15,10.0,2,4,0,4,1,-18.604123344882563,-0.7486600990335145,49.30838342294904,39,0
3240,34.66882836248425,4,237317.9017467629,15,10.0,0,8,4,4,0,24.56030834617506,-0.9759484739668806,40.08354628199217,39,1
3241,36.23276932427231,4,204818.43122027998,7,12.0,0,4,1,4,1,27.91056707791129,1.11596320043157,39.95485629468293,39,1
3242,41.42003225646867,4,335475.70260849805,11,9.0,2,14,0,4,1,-13.982801213708155,-0.6142419513650075,51.95225740932415,39,0
3243,19.738306066534513,4,104013.55857038718,15,10.0,4,12,1,4,1,-1.9242907492780446,-0.025767436615955906,50.39944085097264,39,1
3244,40.775304766095694,4,185536.07064190184,9,13.0,2,4,0,4,1,-0.47559000558077924,-1.6545009994593392,52.06980800123437,39,0
3245,22.143232009124226,4,197580.91590515146,9,13.0,4,4,3,4,1,10.759664725850852,-0.3249189901556413,45.31184530428379,39,1
3246,39.6244474071613,4,243107.67125097866,11,9.0,2,4,0,4,1,-13.643018228073236,-0.5879160168546185,49.08638497681293,39,0
3247,41.53773350927207,4,343529.7955827975,9,13.0,0,4,4,4,0,-5.413245500116868,-0.07995748582750126,40.09101130058272,39,1
3248,41.38901168144529,4,241817.30145714362,11,9.0,2,12,0,4,1,-3.1065040443766954,0.018726008913339927,40.03975135058427,39,1
3249,54.7626482310677,4,199929.5369054356,11,9.0,2,3,0,4,1,-10.276371246029846,1.5561065429124847,39.99324013451369,39,1
3250,51.01648377837665,6,360517.5438569792,9,13.0,2,12,4,4,1,12.168123752750892,0.43764952679689084,50.263831607774286,39,1
3251,47.609899847422675,4,71378.12173839091,7,12.0,0,13,4,4,0,-2.156118284545358,-0.40380261423126096,49.17521063168019,39,0
3252,27.114677332493613,4,200400.81769845122,15,10.0,4,1,1,4,0,23.793909900145543,-0.3198180064300967,33.58624643848053,39,1
3253,35.67248703980854,4,47728.84065029513,15,10.0,2,4,0,4,1,-14.573954876947091,-0.4598843868165278,50.242964951202495,39,0
3254,45.286738419752375,4,202177.95585058694,11,9.0,2,14,0,4,1,-16.92253989856524,-0.9747443894853127,52.656279653141425,39,1
3255,25.805887251779932,4,226921.34352359094,15,10.0,2,12,0,4,1,-14.492275693119819,-0.8214846549434546,52.81731416138992,0,0
3256,46.99497752110672,4,258330.77358149303,15,10.0,2,4,0,4,1,-24.671621032927156,-0.45958137217878225,44.24601209187418,39,1
3257,20.191042402452943,6,269282.0046010537,9,13.0,2,13,0,4,1,-26.94249183843769,-0.2977354444797382,49.25195948169646,39,1
3258,24.81457735539669,5,83005.46354244795,15,10.0,4,3,4,4,1,5.154154742333008,0.5060682669613022,43.941342613857586,39,1
3259,45.8416515231486,4,334312.8127329416,11,9.0,2,4,0,4,1,23.618954771138075,-0.2991811432645611,40.031836448497664,0,0
3260,19.24594938009259,4,139500.65690618826,15,10.0,4,13,3,4,0,5.518375807038547,-0.1003101232563489,73.49685921437947,39,1
3261,56.98801311403302,0,250887.92629993858,0,6.0,2,0,0,4,1,4.6040077789595,-0.7383396596939834,39.98057005113596,39,1
3262,40.69560524609328,4,172216.62055467843,11,9.0,2,3,0,4,1,-9.024970351751083,-0.11092330349954971,51.14142616573283,39,1
3263,53.99189381306305,6,165587.2994787617,12,14.0,4,10,0,4,1,14749.505863106126,0.03375380841709699,60.28774767478478,21,0
3264,34.27788977343151,6,189574.1377842852,9,13.0,0,12,1,4,1,-1.2857554830635354,-0.9579584037917053,40.05645887734813,39,1
3265,20.789899180303678,4,183834.05487860498,15,10.0,4,4,1,4,0,8.980666362163237,2083.09882468363,35.37133009270992,39,1
3266,33.76130615291741,5,207764.8612936967,11,9.0,2,5,0,4,1,5.986738016799364,-0.8302774334561109,59.86342654814172,39,1
3267,31.63369808430354,4,300764.3449901334,15,10.0,0,3,4,4,1,3.9439568334503488,-0.5151201106369314,39.954334312825246,39,1
3268,38.81747170294148,4,59691.334420744766,9,13.0,2,4,0,4,1,-2.2115178861983362,-0.9278657467205289,50.578597341578046,39,0
3269,50.7497529067179,4,165547.35210315595,9,13.0,0,12,1,4,0,19.91249191237084,-0.6917319074587329,40.02654979910882,39,1
3270,37.932916878889166,5,173363.60994048917,12,14.0,2,10,1,4,1,-1.564538230778635,-0.5165043521296251,59.88225383210265,9,0
3271,21.58100802714482,6,198821.03894822756,9,13.0,4,10,3,4,0,-0.8942562335463843,-0.06375199102814448,36.37865145122502,39,1
3272,24.07360196420468,4,195575.1433480626,15,10.0,4,5,2,2,1,5.913381869974194,-0.7696416413494857,52.87368593406137,39,1
3273,29.268128267027755,4,138142.08404793107,15,10.0,4,8,1,4,0,9.544640314919297,-0.16553415930547077,50.589845725432525,5,1
3274,52.71583886183333,4,211113.1719488797,9,13.0,2,12,0,4,1,-9.148342704299719,1891.4049121853748,40.00553157237423,39,1
3275,37.34708778204919,4,169607.34699377822,9,13.0,0,13,4,4,1,-10.458275943826123,-1.3676397758722814,36.79508841566766,39,1
3276,38.35361855715589,4,95296.68332647759,15,10.0,2,4,0,4,1,-8.257534775417591,-0.293967383414442,40.02499070967262,39,0
3277,45.245948115171814,4,205553.75154805832,7,4.0,2,14,0,4,1,-18.79693303016149,-0.056900371559726215,44.733663323060995,39,1
3278,59.421514968396565,4,138531.43653064914,15,10.0,4,12,4,2,0,-0.5131789499559881,-0.2115788140853806,40.00059198049202,39,1
3279,19.363557433868042,4,249749.88510712612,11,9.0,4,1,2,1,1,7.527771474126712,0.06548767492769708,30.13154042366376,0,1
3280,39.75100765912731,4,140170.86658694537,9,13.0,0,1,1,4,0,-11.225313113582487,-0.5936430504656481,36.179514960762994,39,1
3281,17.829214606934848,4,218897.96734252482,15,10.0,4,6,3,4,1,11.657419571014614,-0.05824699253207569,40.01862898938698,39,1
3282,42.170881035752494,4,192440.31513799663,7,13.0,2,4,4,4,1,23.51713881386916,0.005987033430471389,51.11287912650723,39,1
3283,42.695668176121764,4,137473.39495011733,15,14.0,2,4,0,4,1,-0.25031240574057545,-0.9291828921148646,50.01134999193028,0,0
3284,30.098960794786706,4,151831.257648262,1,7.0,3,12,1,4,1,11.047391727747575,0.16650060893561686,59.84732996899843,39,1
3285,28.6748093332601,4,140386.814813131,11,9.0,4,5,1,4,1,12.922565757455054,-0.2635358283931555,50.33670402186162,39,1
3286,37.00199913409837,4,337506.2746199647,15,10.0,4,8,3,4,1,2.6881286394519686,-0.43054587736021416,52.17322386338661,39,1
3287,41.24625955560989,1,147358.02527355822,11,9.0,2,4,0,4,1,-6.427269283624524,-0.1427242625486553,39.97480885965677,39,1
3288,42.69189466488037,6,44114.29293114641,9,13.0,2,11,0,4,1,9.91406453769206,-0.23585824639880398,50.04147439180318,39,1
3289,51.430459916283304,4,189248.1387074737,9,13.0,2,4,0,4,1,-15.642946036064163,0.5718097987563013,50.57786123624798,39,1
3290,35.736452369630946,4,218182.36193365132,11,9.0,2,3,0,4,1,7.6247476668108725,-2.1623284709598676,50.6422369651656,39,1
3291,46.47141378004001,4,215024.63359303103,11,9.0,2,12,0,4,1,4.9420570859072575,-0.8796572000503463,51.937617989185014,39,0
3292,29.04343361748455,4,88553.64999074188,15,10.0,2,11,1,4,1,4.558923114568914,0.33106011245636646,51.880268462029925,39,1
3293,43.77848488712589,5,192663.86704692754,11,14.0,0,11,1,4,1,-4.923092413442388,0.14381492254933967,50.797388006502025,39,0
3294,22.318255751863816,2,167155.3586657892,15,10.0,4,11,1,4,0,-17.515389044388073,-0.023098691795665392,21.925094780612913,39,1
3295,29.758609080880703,4,123931.86304038983,9,13.0,2,4,0,4,1,-4.641278380531927,-0.3569167378463655,49.91768991307458,39,1
3296,42.01839754144531,5,138953.39639847126,11,9.0,0,12,1,4,0,10.804898461144465,-0.03509735769997961,24.59396255207531,39,1
3297,52.274131630296644,4,219435.42010462462,11,9.0,2,4,0,4,1,-1.3156583900338268,-0.2411107232038117,48.75568804548683,39,0
3298,38.44631021989029,4,227936.81283778793,11,9.0,4,11,1,4,1,18.61298620903625,0.40281463368735787,50.3349223650604,39,1
3299,75.69339385954363,6,179259.6938619179,15,10.0,4,0,3,4,1,-7.929663668987546,-0.36523628381809914,29.659201585741908,39,1
3300,42.378815434880195,4,175252.6205380738,11,9.0,0,3,4,4,0,-19.5954077149121,0.6124285692002606,60.33804456951111,39,1
3301,60.4070821460763,0,139337.57338688654,0,7.0,2,0,1,4,0,-2.6778811665548607,-0.04615178165028287,39.96409104350107,39,1
3302,40.88674640845966,4,170748.72257546065,12,14.0,2,10,0,4,1,4517.949843700873,1935.5502315258725,60.15051552327644,39,0
3303,56.544059685263555,6,190687.22639413824,10,14.0,4,12,1,4,1,3.4728092259089505,-0.2764897041567778,50.6402268214325,39,1
3304,40.0094073958982,2,30232.428086049036,8,10.0,0,13,1,4,0,36.4825217189883,0.2967479195969446,40.06615120292834,39,1
3305,44.64982847200024,4,206579.06410811841,10,11.0,0,4,1,4,1,4.07287770049991,0.36878281480430863,50.29385586392258,39,1
3306,45.63174890077812,4,187727.9360112748,11,9.0,2,4,0,4,1,2.5108732562255462,-0.6264656871584682,43.9888391684043,39,1
3307,54.49577025621113,0,110757.93553740482,5,4.0,2,0,0,4,0,0.04215578694314826,0.08864062042254107,21.448502781779926,39,1
3308,40.74204660809229,4,131192.0388582738,8,11.0,0,5,1,4,1,26.379745773193445,-0.3576292209485383,53.051297045909024,39,1
3309,24.628026961439215,4,373193.189580306,15,10.0,4,8,2,4,0,32.47487409794004,-0.15932704399746792,51.202310483725036,39,1
3310,44.828623273519014,4,255516.56586729357,11,9.0,0,6,1,4,1,-7.120660652772612,0.3210729892183555,39.969263762547286,39,1
3311,18.404309093036723,4,163192.4697314452,2,8.0,4,5,3,4,1,15.939177283145016,-0.8093121240671618,69.92954616705325,39,1
3312,40.73550070726224,5,359692.26691953227,11,13.0,2,4,0,4,1,0.4947515603904368,-0.01758313121747501,49.253914990663745,39,0
3313,39.22192571554167,4,249383.2119419459,11,9.0,2,1,0,4,1,-10.226068039030446,-0.8241522089931115,59.84783602468291,39,1
3314,36.55048518502539,6,116233.67390282896,9,14.0,2,4,0,4,1,3.5188724001950282,-0.1450021836315533,50.463138028106414,39,1
3315,17.026596016448792,4,216962.39168947496,15,10.0,4,1,3,4,0,5.527541280318257,-1.0250403766552578,40.022434420710454,39,1
3316,23.56340468496662,4,113593.07411392048,15,10.0,2,4,3,4,1,0.9486570092535547,-0.39764731613504173,49.872482955695695,39,1
3317,41.130951230329316,4,167613.31425247868,11,9.0,0,12,1,4,0,15.26465638051499,0.42483605161259985,39.95812066274393,39,1
3318,44.020513261909045,5,182639.34369758377,11,9.0,4,1,1,4,1,12.167073359911058,-0.1754750329408785,9.334790747604806,39,1
3319,31.149009143571096,4,113941.0282699272,15,10.0,0,7,1,4,0,21.283980294317303,-0.5363990857420581,50.92426129381364,39,1
3320,30.34185568096244,6,227100.96094600897,0,9.0,0,4,3,4,1,18.189877363122115,-0.14629811230548292,65.59588277525143,39,1
3321,26.041609842523485,4,267986.37595786585,11,9.0,2,4,0,4,1,3.601083411710148,-0.6098513148301854,50.80134009056826,39,0
3322,15.891239419617978,4,40229.83860908519,15,10.0,4,12,4,4,0,-5.246551869945128,-0.4057255041128944,25.351853523197214,39,1
3323,24.046283859242735,6,297433.0681101302,11,9.0,4,5,3,4,0,11.566200910396478,-0.31117115338772305,39.99803232389016,39,1
3324,39.44050518179869,4,173265.5075239816,11,9.0,2,8,0,4,1,13.775375460105442,0.10178343179334984,44.078078401952034,39,1
3325,80.79534973467744,5,199590.33349526976,14,4.0,2,4,0,4,1,18.20909849108822,-0.2903816437505412,39.98873685934173,39,0
3326,48.04003065027132,4,222512.867089347,12,14.0,4,10,1,4,1,14.875458247281621,0.23997110718634884,44.640471550300305,39,0
3327,18.85723679360207,4,212018.2004299337,15,10.0,4,6,3,4,1,16.763392958488787,-0.1439780852881952,59.99298640456805,39,1
3328,23.847941509055882,4,163598.93473289468,15,10.0,4,14,3,4,1,-4.420128778133399,0.6678284164565033,40.0508714464697,39,1
3329,23.197810316961917,7,143557.96850674527,15,10.0,4,11,4,4,0,-9.33562880864513,-0.9706633746743223,30.185755195954638,39,1
3330,44.28150597383136,6,85742.50575113768,12,14.0,2,10,0,2,1,7461.313847502289,-1.0033445285926763,50.686610998682674,39,0
3331,20.550996785343784,4,159222.32440023383,15,10.0,4,8,3,4,0,-2.3541402790412467,-0.3593251346400559,40.019535089922144,39,1
3332,24.913143761256784,4,97586.75333024835,15,10.0,4,1,3,2,1,21.4398310056742,-0.09417209044435272,45.41709344729342,6,1
3333,36.254119945029544,4,214706.17785960145,11,9.0,2,4,0,4,1,21.0740481447462,-0.7766415642696013,48.90240900249529,39,1
3334,45.55444469367428,2,126175.63498671865,11,9.0,2,11,5,4,1,25.212383733121545,0.9007738240629686,65.55710012435695,39,1
3335,35.38555497685908,4,387856.12525853683,15,10.0,2,4,0,4,1,-21.657456179852,-0.03341987692427784,53.36420212648981,39,0
3336,20.06912297872118,4,78729.89500446906,15,10.0,4,8,3,4,0,6.0767641101932846,-0.3602302769550434,23.696830977653338,39,1
3337,51.42643990534223,4,191803.5286689817,8,11.0,0,8,1,4,0,5.786663114378247,-0.7328775360604264,51.14898392266372,39,1
3338,25.669547543511456,1,235442.46729309778,9,13.0,4,13,1,4,0,6.784372387278106,-0.2653734811685133,44.138075093890684,39,1
3339,48.31544648247195,4,133911.69444703613,11,9.0,4,9,4,4,0,20.992819887138047,-0.22647914595363772,23.785867398888808,39,1
3340,60.1612965105877,5,240894.4225806223,1,15.0,2,4,0,4,1,3.183148015782915,-0.3910956498312903,40.025504971339075,39,1
3341,32.97719444712054,4,419505.2537916814,8,10.0,4,3,1,4,1,9.533506150817049,-0.8486049206827908,48.874121660831115,39,1
3342,22.407496357317786,4,118059.34882598193,15,10.0,4,1,1,4,1,-0.963744560727043,-0.7941375269292797,39.993601222348026,39,1
3343,25.81708842730482,5,107753.32058422011,9,13.0,4,4,1,4,1,21.9941710523841,-0.3994593094941769,40.009639695653135,39,1
3344,31.03336830688592,4,172150.17811463762,9,13.0,0,1,1,4,0,17.224258652482078,-0.1433552962275243,40.04801353644103,39,1
3345,40.619090799457126,4,198390.99062850137,9,13.0,2,4,0,4,1,8.122605756316544,-0.6402003382330334,49.537192750755814,39,1
3346,34.989265316325096,5,166509.68317800222,11,9.0,4,5,3,4,1,26.817763831416023,-0.443916426729556,24.70273079492767,39,1
3347,50.583196832140075,5,109265.3003219762,9,13.0,2,5,0,4,1,17.508662593394597,-0.48408058978043883,47.983762260201466,39,1
3348,39.37933505588589,4,204396.20773474025,14,15.0,2,4,0,4,1,-16.623896238154316,-1.3672559953028962,50.164698427750544,39,0
3349,52.55405143035526,4,111177.48077810465,11,9.0,0,8,1,4,0,10.015265113297232,-0.6486613385004139,40.07812507755198,39,1
3350,20.18975361155639,7,299865.44710383215,11,1.0,4,11,3,4,0,21.566816072990147,-0.4298367262799038,12.354573039774966,39,1
3351,33.034475096391766,4,182527.02479786734,11,9.0,2,4,0,4,1,4016.83818913476,1865.654681352594,44.799539597190645,39,0
3352,60.961418336243376,0,118225.17646188353,5,4.0,6,0,1,4,0,5.669850412064237,-0.0039017502194611912,49.604534408525765,39,1
3353,35.17403471166657,5,235828.8431741885,11,9.0,4,8,5,4,1,-1.7871431312366974,0.011532821605498672,40.01671996159997,39,1
3354,33.65890912840476,4,195276.04533518627,9,13.0,2,4,1,4,1,-7.295263528827735,-0.23985409530056712,59.922883792601475,39,0
3355,39.61757926729308,4,192918.3029067798,11,9.0,4,12,1,4,0,3.6713703424874056,-0.22402932671722167,40.05528095338372,39,1
3356,50.49320690944692,4,219512.94296882584,8,9.0,0,4,1,4,0,-22.964789962350533,-1.398745025843804,49.09772284991993,39,1
3357,50.64464808185845,4,129110.42434139851,15,10.0,0,4,4,4,0,-7.104671339544016,0.03325099706244039,40.00314102091303,39,1
3358,34.55316562536303,4,132577.1075032412,15,14.0,0,4,0,4,1,-5.451997568886692,-0.09160987954742325,44.881366769551235,39,1
3359,38.23108923863681,4,201724.78151232877,12,14.0,4,3,4,4,1,5.917513415144211,1639.9051186105498,39.93555668801331,39,0
3360,34.95675579796746,4,55786.28634392481,2,12.0,0,5,3,4,0,6.260825296319828,0.2752686244766015,40.058042985197304,39,1
3361,51.554749602704014,4,249486.44206929664,7,12.0,0,3,1,4,1,-1.1701304408354745,-1.4469229862620183,39.962490234680196,39,1
3362,37.650344807925485,1,203912.16342060274,11,9.0,2,11,1,4,1,18.770301104351706,1918.0189886165676,40.00815532917433,39,1
3363,17.200019330308432,2,110551.93659054501,15,10.0,4,12,3,4,0,-4.6610151558921356,-0.9102779113896692,21.672417184972907,39,1
3364,35.00253401138781,4,122502.04268814309,7,9.0,0,6,1,4,1,1.3350298244734136,-0.25497196263032984,59.84048395450742,39,1
3365,40.37801999807602,4,227132.25901701002,8,11.0,0,4,1,4,1,15.184974004086271,0.43932704317111676,39.995299640858384,39,1
3366,31.93237818652295,4,117436.40525409782,11,9.0,4,6,0,4,1,9.39080126500111,-0.7111581644930726,50.295149456306895,39,1
3367,37.65001381518934,4,208464.28003876493,15,10.0,0,9,1,4,0,18.708092384164644,0.10919040247824903,37.33665177020005,21,1
3368,29.319428772659542,4,91518.66459566144,11,9.0,4,12,1,4,0,4.518768930508341,-0.626088001056421,19.26543383638695,39,1
3369,24.055004784681053,4,129980.07054570274,15,10.0,4,4,3,4,0,-1.2268501953076085,-0.4266732705491319,35.69570657305727,39,1
3370,40.26897668712835,4,213326.10261276393,7,12.0,2,3,0,4,1,12.78444016001965,-0.6747014595799368,48.116499377314064,39,1
3371,28.082564176527978,4,185169.36211890844,9,13.0,4,10,5,4,1,-13.15235002450609,0.37405054201707133,39.93548970788879,39,1
3372,17.121559800717005,0,123892.01191990958,15,10.0,4,4,3,4,1,13.401110942246492,1603.7602042319531,9.46383675521818,39,1
3373,30.654186116300817,4,205232.94048260438,11,9.0,2,4,0,4,1,-5.295092751179917,-0.5856796890873621,49.174298789908114,39,0
3374,40.00139323633853,6,212457.33074294883,11,9.0,2,4,0,4,1,-12.916335241418162,0.28679633792546616,43.593012706923204,39,1
3375,52.6540467262413,5,162182.053907557,9,13.0,2,4,5,1,1,-16.757523183427196,-0.1279117735986431,40.00931467413383,24,1
3376,16.79581046869411,4,52168.69947187367,15,10.0,4,6,3,4,1,13.425540533294164,0.005723205648133532,60.66740082055684,39,1
3377,43.82012260529688,4,195620.16978670616,7,12.0,2,4,0,2,1,8.745792687660403,-0.2504212466520145,39.965468226237455,39,1
3378,68.89724924662046,0,43281.07598707847,5,4.0,6,0,1,4,0,-0.04800503723690457,-0.2846753996776276,22.834642949280944,39,1
3379,53.8805415005151,4,202707.52668896673,11,3.0,2,4,0,4,1,-2.3825340420564274,1.0817697072911447,50.2525240123955,39,1
3380,46.791665472378966,4,268850.4528998677,8,10.0,2,3,0,4,1,3.3546933468216804,-0.6277430761210094,40.02762610978901,39,1
3381,35.03001259911987,4,249321.0374147534,9,13.0,2,10,0,4,1,16.269382595885805,-1.3423566218107357,51.32349144729346,39,0
3382,16.61914708806329,7,430392.3738326348,15,10.0,4,5,3,4,0,8.15937056671363,0.34710647473297296,13.823514788370664,39,1
3383,57.01864703647921,4,201202.16370338417,15,10.0,0,14,1,2,1,4.19679302126651,-0.2735029879788112,39.96753931072722,39,1
3384,37.44373518757545,4,192359.4965777587,12,14.0,2,4,0,4,1,-12.875355066624447,0.14161128846668222,59.885418002154665,39,0
3385,41.452507012267446,4,199234.5348713322,9,13.0,2,4,0,4,1,-4.854322982017831,0.11109935909752183,59.875636520211984,39,0
